disclosure_date,code,company_name,title
2026-08-17,45820,Ｇ－シンバイオ製薬,第２回普通社債の発行、第三者割当による第70回及び第71回新株予約権（行使価額修正条項付）の発行並びに新株予約権の取得及び消却に関するお知らせ
2026-08-17,46510,サニックスＨＤ,2027年３月期 第１四半期決算短信〔日本基準〕（連結）
2026-08-17,46510,サニックスＨＤ,2027年３月期 第１四半期決算説明資料
2026-08-17,46660,パーク２４,2026年10月期 速報数値 7月度
2026-08-17,47690,ＩＣ,自己株式の取得及び自己株式立会外買付取引（ToSTNeT-3）による自己株式の買付けに関するお知らせ
2026-08-17,482A0,Ｆ－セールスＡＣ,「2026年8月期業績予想の修正に関するお知らせ」の再掲載について
2026-08-17,482A0,Ｆ－セールスＡＣ,2026年8月期業績予想の修正に関するお知らせ
2026-08-17,48400,トライアイズ,訴訟の提起に関するお知らせ
2026-08-17,485A0,Ｇ－パワーエックス,IR に関するよくあるご質問とご回答
2026-08-17,49750,ＪＣＵ,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ
2026-08-17,501A0,Ｐ－プレシャスパート,資金の借入に関するお知らせ
2026-08-17,50740,テスホールディングス,子会社による財務上の特約が付された金銭消費貸借契約の締結に関するお知らせ
2026-08-17,518A0,ＮＦ日株高配ＣＦ５０,ETFの収益分配のお知らせ
2026-08-17,52420,Ｇ－アイズ,2026年12月期第２四半期決算説明会 質疑応答（要旨）
2026-08-17,52510,Ｐ－ウイズ・ワン,（再登録）「中間決算説明資料の開示に関するお知らせ」の再登録について
2026-08-17,530A0,ＮＺＡＭ Ｊリート２,ETFの収益分配のお知らせ
2026-08-17,55340,Ｐ－エンゼルグループ,通期連結業績予想の修正に関するお知らせ
2026-08-17,556A0,Ｇ－犬猫生活,従業員持株会の設立に関するお知らせ
2026-08-17,556A0,Ｇ－犬猫生活,2027年４月期 月次売上高及び自社EC定期会員数の対前年同月比に関するお知らせ
2026-08-17,56320,三菱製鋼,連結子会社からの配当金受領に関するお知らせ
2026-08-17,585A4,Ｅ－ＪＡＭＰＦＭ,上場ETF（管理会社：JAMPファンド・マネジメント）に関する日々の開示事項
2026-08-17,587A4,Ｅ－インベスコＱＱＱ,インベスコQQQトラスト シリーズ1 に関する日々の開示事項
2026-08-17,58880,Ｇ－ダイワサイクル,2027年１月期７月度 売上速報に関するお知らせ
2026-08-17,59180,滝上工,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ
2026-08-17,598A0,Ｇ－チャットプラス,親会社以外の支配株主の異動に関するお知らせ
2026-08-17,60360,ＫｅｅＰｅｒ技研,（訂正）「2026年6月期第2四半期 決算説明会資料」の一部訂正について
2026-08-17,60610,ユニバ園芸,（訂正・数値データ訂正）「令和８年６月期 決算短信〔日本基準〕(連結)」の一部訂正に関するお知らせ
2026-08-17,61710,土木管理総合試験所,株式会社土木管理総合試験所（証券コード 6171）に対する公開買付けに準ずる行為として政令で定める買集め行為に関するお知らせ
2026-08-17,61840,鎌倉新書,新たな事業の開始に関するお知らせ
2026-08-17,61910,エアトリ,自己株式の取得状況及び自己株式立会外買付取引（ToSTNeT-３）による自己株式の買付けに関するお知らせ
2026-08-17,61950,Ｇ－ホープ,（訂正・数値データ訂正）「2026年３月期 決算短信〔日本基準〕（連結）」の一部訂正について
2026-08-17,63670,ダイキン工,コミットメント型自己株式取得（FCSR）における事後調整のお知らせ
2026-08-17,64440,サンデン,当社保有不動産の売買契約締結及び特別利益計上に関するお知らせ
2026-08-17,66270,テラプローブ,2026年12月期７月度の月次連結売上高（速報）に関するお知らせ
2026-08-17,67030,ＯＫＩ,（開示事項の経過・変更）日立チャネルソリューションズ株式会社との吸収分割契約締結に関するお知らせ
2026-08-17,67210,ウインテスト,第三者割当による第13回新株予約権（行使価額修正条項付）の大量行使に関するお知らせ
2026-08-17,68030,ティアック,株主優待制度の一部変更（拡充）に関するお知らせ
2026-08-17,68900,フェローテック,（開示事項の経過）中国北京における洗浄新子会社に関する出資会社決定のお知らせ
2026-08-17,70350,ａｎｆａｃ,当社投資先の東京証券取引所からの上場承認及び特別利益の計上見込みに関するお知らせ
2026-08-17,70420,アクセスグループ,2027年３月期第１四半期決算説明資料
2026-08-17,70440,ピアラ,（訂正）「2026年12月期第２四半期（中間期）決算補足資料」の一部訂正について
2026-08-17,70590,コプロＨＤ,2026年7月度 在籍技術者数、稼働技術者数・稼働率の月次開示に関するお知らせ
2026-08-17,70690,Ｇ－サイバー・バズ,（訂正）「2026年9月期 第3四半期決算説明資料」の一部訂正について
2026-08-17,70850,カーブスＨＤ,自己株式の消却に関するお知らせ
2026-08-17,70910,Ｇ－ＬＰＦ,連結子会社における事業譲受に関するお知らせ
2026-08-17,71370,Ｐ－グラントマト,資金の借入に関するお知らせ
2026-08-17,71620,アストマックス,2027年3月期7月度の発電状況のお知らせ
2026-08-17,71770,ＧＭＯＦＨＤ,2026年７月の月次業績（速報）に関するお知らせ
2026-08-17,71830,あんしん保証,資金の借入に関するお知らせ
2026-08-17,73570,ジオコード,株主優待（デジタルギフト）の交換対象品目の拡充に関するお知らせ
2026-08-17,74470,ナガイレーベ,自己株式の取得状況および終了に関するお知らせ
2026-08-17,75240,マルシェ,組織変更及び人事異動に関するお知らせ
2026-08-17,75240,マルシェ,2026年7月度の月次料飲売上状況について
2026-08-17,76750,セントラルフォレスト,「株式会社イト商」の株式取得（非連結子会社化）に関するお知らせ
2026-08-17,77160,ナカニシ,自己株式立会外買付（ToSTNeT-3）による自己株式の買付けに関するお知らせ
2026-08-17,77800,メニコン,当社従業員に対する株式報酬型ストック・オプション（新株予約権）の発行内容確定に関するお知らせ
2026-08-17,78140,日本創発Ｇ,株式会社メタルクリエイションの株式取得及び簡易株式交換による完全子会社化に関するお知らせ
2026-08-17,78140,日本創発Ｇ,株式会社脇田コウキ製本の株式の取得による子会社化に関するお知らせ
2026-08-17,78150,東京ボード工業,当座貸越契約の締結に関するお知らせ
2026-08-17,78700,福島印,役員の異動及び事業執行体制に関するお知らせ
2026-08-17,80610,西華産,東京産業株式会社（証券コード：8070）株式の買集め行為に該当する株式取得についてのお知らせ
2026-08-17,82330,高島屋,2026年7月度 高島屋営業報告
2026-08-17,82370,松屋,執行役員の業務委嘱の変更および人事異動（部長級）に関するお知らせ
2026-08-17,86130,丸三証,ストックオプション（新株予約権）の発行内容確定に関するお知らせ
2026-08-17,87050,日産証券グループ,2026年７月の月次業績等（速報）に関するお知らせ
2026-08-17,87830,ａｂｃ,自己株式の取得状況及び取得終了に関するお知らせ
2026-08-17,87980,アドバンスクリエイト,（訂正・数値データ訂正）「2025年9月期 第1四半期決算短信〔日本基準〕（連結）」の一部訂正について
2026-08-17,89380,Ｇ－グロームＨＤ,東京証券取引所スタンダード市場への市場区分変更申請に向けた準備に関するお知らせ
2026-08-17,89510,Ｒ－ビルＦ,2026年６月期 決算短信（ＲＥＩＴ）
2026-08-17,89510,Ｒ－ビルＦ,2026年６月期_決算概要
2026-08-17,89550,Ｒ－Ｊプライム,2026年6月期 決算短信（ＲＥＩＴ）
2026-08-17,89550,Ｒ－Ｊプライム,2026年6月期（第49期）決算説明資料
2026-08-17,89640,Ｒ－三井不商業,2026年6月期 決算短信（ＲＥＩＴ）
2026-08-17,89790,Ｒ－スターツＰＲ,千葉県内の豪雨による運用資産への影響に関するお知らせ
2026-08-17,91620,Ｇ－ブリーチ,（訂正）「2026年６月期 通期連結決算説明資料」の一部訂正について
2026-08-17,91660,Ｇ－ＧＥＮＤＡ,よくある質問と回答（2026年８月）
2026-08-17,91660,Ｇ－ＧＥＮＤＡ,株主優待制度の拡充に関するお知らせ
2026-08-17,91700,成友興業,株式の立会外分売に関するお知らせ
2026-08-17,92670,ゲンキードラッグ,ストックオプション（新株予約権）の付与に関するお知らせ
2026-08-17,92840,Ｉ－カナディアンソラ,2026年６月期 決算短信（インフラファンド）
2026-08-17,94390,ＭＨグループ,通期連結業績予想値と実績値との差異に関するお知らせ
2026-08-17,94390,ＭＨグループ,2026年6月期 決算短信〔日本基準〕（連結）
2026-08-17,94390,ＭＨグループ,関係会社貸倒引当金繰入額及び株式交付費（営業外費用）の計上に関するお知らせ
2026-08-17,94390,ＭＨグループ,剰余金の配当（無配）に関するお知らせ
2026-08-17,95070,四国電力,主要株主および主要株主である筆頭株主の異動に関するお知らせ
2026-08-17,95630,Ｇ－Ａｔｌａｓ,自己株式立会外買付取引（ToSTNeT-3）による自己株式の取得結果および自己株式の取得終了ならびに自己株式の消却に関するお知らせ
2026-08-17,96020,東宝,不動産保有方針の見直しに伴う物件売却に関するお知らせ
2026-08-18,13264,Ｅ－ワールド,SPDRゴールド・シェアに関する日々の開示事項
2026-08-18,13294,Ｅ－ブラックロック,上場ETF（管理会社：ブラックロック・ジャパン）に関する日々の開示事項
2026-08-18,13494,Ｅ－ＳＳＧＡ－ＳＩＮ,アジア国債・公債ＥＴＦ（正式名称：ＡＢＦ汎アジア債券インデックス・ファンド）に関する日々の開示事項
2026-08-18,14690,４００ベア２倍,ＥＴＦの収益分配金見込額のお知らせ
2026-08-18,15574,Ｅ－ＳＳＧＡＴＣ,State Street SPDR S&P500 ETFに関する日々の開示事項
2026-08-18,16714,Ｅ－シンプレクス,上場ＥＴＦ(管理会社：シンプレクス・アセット・マネジメント)に関する日々の開示事項
2026-08-18,16724,Ｅ－ＷｉｓｄｏｍＴｒ,上場ETF（管理会社：WisdomTree、外国投資法人：MSL）に関する日々の開示事項
2026-08-18,16724,Ｅ－ＷｉｓｄｏｍＴｒ,上場ETF（管理会社：WisdomTree、外国投資法人：CSL）に関する日々の開示事項
2026-08-18,18470,イチケン,（開示事項の経過）販売用不動産の売却に関するお知らせ
2026-08-18,18920,徳倉建,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ
2026-08-18,19990,サイタＨＤ,2026年6月期 決算短信〔日本基準〕（連結）
2026-08-18,19990,サイタＨＤ,通期連結業績予想値と実績値との差異に関するお知らせ
2026-08-18,19990,サイタＨＤ,公益財団法人財務会計基準機構への加入状況及び加入に関する考え方等に関するお知らせ
2026-08-18,19990,サイタＨＤ,支配株主等に関する事項について
2026-08-18,20704,Ｎ－三菱ＵＦＪ証ＨＤ,上場ETN（発行者：三菱UFJ証券ホールディングス株式会社）に関する日々の開示事項
2026-08-18,20830,日本成長株アクティブ,NEXT FUNDS 日本成長株アクティブ上場投信 決算短信
2026-08-18,20840,日本高配当アクティブ,NEXT FUNDS 日本高配当株アクティブ上場投信 決算短信
2026-08-18,21120,塩水糖,譲渡制限付株式としての自己株式処分の払込完了に関するお知らせ
2026-08-18,21600,Ｇ－ＧＮＩ,2026年12月期 第2四半期決算説明資料
2026-08-18,217A0,Ｐ－サポート,フィールドコンサルタント株式会社の株式取得（子会社化）に関するお知らせ
2026-08-18,22210,岩塚製菓,自己株式の取得及び自己株式立会外買付取引（ToSTNeT-3）による自己株式の買付けに関するお知らせ
2026-08-18,23260,デジアーツ,自己株式の取得状況及び取得終了に関するお知らせ
2026-08-18,23380,クオンタムＳ,（訂正）「第三者割当による新株式及び第16回新株予約権並びに第17回新株予約権、第６回新株予約権付社債（転換価額修正条項付）の発行」の一部訂正
2026-08-18,23380,クオンタムＳ,（訂正）「第13回・第14回新株予約権の行使価額調整、第４回転換社債型新株予約権付社債の転換価額調整、第14回新株予約権の支出予定金額の変更」の一部訂正
2026-08-18,23850,Ｇ－総医研,役員人事に関するお知らせ
2026-08-18,23850,Ｇ－総医研,譲渡制限付株式報酬制度の導入に関するお知らせ
2026-08-18,24920,インフォマート,主要株主の異動に関するお知らせ
2026-08-18,26810,ゲオＨＤ,(訂正）「2027年３月期 第１四半期決算説明資料」の一部訂正について
2026-08-18,27350,ワッツ,業績予想及び配当予想の修正に関するお知らせ
2026-08-18,27620,ＳＡＮＫＯ ＭＦ,第三者割当により発行された第３回無担保転換社債型新株予約権付社債（転換価額修正条項付）の大量転換に関するお知らせ
2026-08-18,27960,ファーマライズＨＤ,連結子会社からの配当金受領に関するお知らせ
2026-08-18,281A0,Ｇ－インフォメティス,当座貸越契約の更新に関するお知らせ
2026-08-18,29920,Ｐ－アーバンライク,担当J-Adviserの異動及び流動性プロバイダーの追加に関するお知らせ
2026-08-18,30540,ハイパー,株主優待制度の再開に関するお知らせ
2026-08-18,30680,ＷＤＩ,持分法適用関連会社の異動（持分譲渡）に関するお知らせ
2026-08-18,30680,ＷＤＩ,北米における添好運（Tim Ho Wan）事業の展開権の譲渡に関するお知らせ
2026-08-18,30680,ＷＤＩ,固定資産の譲渡に関するお知らせ
2026-08-18,30680,ＷＤＩ,当社連結子会社の株式取得（完全子会社化）に関するお知らせ
2026-08-18,31110,オーミケンシ,第161回定時株主総会継続会開催のお知らせ
2026-08-18,31740,ハピネス＆Ｄ,中期経営方針の策定に関するお知らせ
2026-08-18,31740,ハピネス＆Ｄ,2026年８月期通期連結・個別業績予想の修正に関するお知らせ
2026-08-18,31790,シュッピン,2026年６月度および７月度月次情報に関するお知らせ
2026-08-18,32210,ヨシックスＨＤ,2027年３月期 ７月度 店舗数の状況及び月次売上高前年対比のお知らせ
2026-08-18,325A0,Ｇ－ＴＥＮＴＩＡＬ,自己株式立会外買付取引(ToSTNeT-3) による自己株式の買付けに関するお知らせ
2026-08-18,32810,Ｒ－ＧＬＰ,優先交渉権の取得に関するお知らせ
2026-08-18,32960,Ｒ－日本リート,資金の借入れ（金利決定）に関するお知らせ
2026-08-18,32960,Ｒ－日本リート,金利スワップ契約締結に関するお知らせ
2026-08-18,33060,日製麻,（開示事項の経過）株式会社Food Operation Japanの株式の取得（子会社化）完了に関するお知らせ
2026-08-18,33500,メタプラネット,"Super League Enterprise, Inc.に対するビットコインの戦略投資に係る出資契約の締結、同社の連結子会社化（予定）及び同社の商号変更（予定）に関するお知らせ"
2026-08-18,33500,メタプラネット,Nasdaq上場の米国ビットコイン・トレジャリー・プラットフォーム
2026-08-18,33500,メタプラネット,第10回新株予約権の発行要項の一部変更ロックアップ契約の締結及び長期役職員インセンティブ・プランへの一部移管方針に関するお知らせ
2026-08-18,34020,東レ,従業員持株会向け譲渡制限付株式インセンティブとしての 自己株式の処分価額等の決定に関するお知らせ
2026-08-18,34520,ビーロット,取締役会の実効性評価の結果の概要に関するお知らせ
2026-08-18,34620,Ｒ－ＮＭＦ,本日公表の「国内不動産の取得に関するお知らせ」についての補足説明資料
2026-08-18,34620,Ｒ－ＮＭＦ,国内不動産の取得に関するお知らせ
2026-08-18,34870,Ｒ－ＣＲＥロジ,2026年６月期 決算短信（REIT）
2026-08-18,34870,Ｒ－ＣＲＥロジ,2026年６月期 決算説明会資料
2026-08-18,34870,Ｒ－ＣＲＥロジ,規約変更及び役員選任に関するお知らせ
2026-08-18,34870,Ｒ－ＣＲＥロジ,資産運用会社の代表取締役を含む役職員の異動及び組織変更に関するお知らせ
2026-08-18,35660,Ｇ－ユニネク,組織変更、役員の管掌・担当変更及び執行役員人事に関するお知らせ
2026-08-18,36120,ワールド,従業員持株会向け譲渡制限付株式インセンティブとしての自己株式の処分の払込完了及び一部失権に関するお知らせ
2026-08-18,36600,アイスタイル,2026年６月期通期 決算説明会における質疑応答
2026-08-18,36950,Ｇ－ＧＭＯ－ＰＰ,株式の立会外分売実施に関するお知らせ
2026-08-18,37270,Ｇ－ＡＰＬＩＸ,主要株主である筆頭株主の異動（予定）に関するお知らせ
2026-08-18,37330,ソフトウェアＳ,2026年10月期 7月度月次売上高等に関するお知らせ
2026-08-18,38440,コムチュア,主要株主及び主要株主である筆頭株主の異動（予定）、並びに公開買付けに準ずる行為として政令で定める買集め行為に関するお知らせ
2026-08-18,38560,Ａｂａｌａｎｃｅ,過年度の有価証券報告書等の訂正報告書の提出及び過年度の決算短信の訂正に関するお知らせ
2026-08-18,39400,ノムラシステム,投資有価証券売却益（特別利益）の計上に関するお知らせ
2026-08-18,39400,ノムラシステム,投資有価証券売却益（特別利益）の計上見込みに関するお知らせ
2026-08-18,411A0,Ｐ－マリタイムバンク,インドにおける合弁会社（連結子会社）設立に関するお知らせ
2026-08-18,42640,Ｇ－セキュア,株式報酬型ストック・オプション（新株予約権）の発行に関するお知らせ
2026-08-18,42640,Ｇ－セキュア,業績目標コミットメント型ストック・オプション（有償ストック・オプション）の発行に関するお知らせ
2026-08-18,43200,ＣＥＨＤ,（訂正）「2026年９月期第３四半期決算短信〔日本基準〕（連結）」の一部訂正について
2026-08-18,43910,Ｇ－ロジザード,株式会社ストラソルアーキテクトの株式の取得（子会社化）に関するお知らせ
2026-08-18,44150,Ｇ－ブロードエンター,2026年12月期 第２四半期決算説明書き起こし
2026-08-18,44210,ＤＩシステム,解決金の支払に伴う特別損失計上に関するお知らせ
2026-08-18,452A0,ｉＳＳＰカバコ,ＥＴＦの収益分配のお知らせ
2026-08-18,453A0,ｉＳ米債カバコ,ＥＴＦの収益分配のお知らせ
2026-08-18,471A0,ＮＳグループ,（訂正）「2026年12月期第１四半期決算短信〔IFRS〕（連結）」の一部訂正について
2026-08-18,471A0,ＮＳグループ,（訂正）「2026年12月期第２四半期（中間期）決算短信〔IFRS〕（連結）」の一部訂正について
2026-08-18,47660,ピーエイ,「福島県浜通り地域等における来訪者による地域課題解決を通じた交流人口 ・関係人口拡大事業」への参画に関するお知らせ
2026-08-18,47690,ＩＣ,自己株式立会外買付取引（ToSTNeT-3）による自己株式の取得結果及び自己株式取得終了に関するお知らせ
2026-08-18,47760,ＣＹＢＯＺＵ,（訂正）「2026年12月期 第２四半期決算補足資料」の一部訂正について
2026-08-18,48260,ＣＩＪ,剰余金の配当に関するお知らせ
2026-08-18,48910,Ｇ－ティムス,第10回新株予約権（行使価額修正条項付）の 大量行使に関するお知らせ
2026-08-18,52330,太平洋セメ,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ
2026-08-18,58160,オーナンバ,当社に対する訴訟の提起に関するお知らせ
2026-08-18,585A4,Ｅ－ＪＡＭＰＦＭ,上場ETF（管理会社：JAMPファンド・マネジメント）に関する日々の開示事項
2026-08-18,587A4,Ｅ－インベスコＱＱＱ,インベスコQQQトラスト シリーズ1 に関する日々の開示事項
2026-08-18,588A0,Ｓ－アットマークテク,資金の借入に関するお知らせ
2026-08-18,598A0,Ｇ－チャットプラス,「2026年6月期決算説明資料」に関する動画書き起こし
2026-08-18,60350,ＩＲＪａｐａｎ ＨＤ,（開示事項の経過）株式会社ＳＭＢＣ信託銀行との証券代行業務に係る業務提携の解消に関するお知らせ
2026-08-18,60460,リンクバル,2026年９月 期第３四半期 決算に関する質疑応答集
2026-08-18,60830,ＥＲＩ ＨＤ,支配株主等に関する事項について
2026-08-18,60940,Ｇ－フリークアウト,2026年9月期 第3第四半期決算 質疑応答集
2026-08-18,61710,土木管理総合試験所,（開示事項の中止）株式会社土木管理総合試験所（証券コード 6171）に対する公開買付けに準ずる行為として政令で定める買集め行為に関するお知らせ
2026-08-18,61910,エアトリ,自己株式立会外買付取引（ToSTNeT-３）による自己株式の取得結果に関するお知らせ
2026-08-18,62540,野村マイクロ,ストック・オプション(新株予約権)内容確定に関するお知らせ
2026-08-18,63150,ＴＯＷＡ,譲渡制限付株式報酬としての新株式発行の払込完了に関するお知らせ
2026-08-18,63270,北川精機,2026年６月期 決算短信〔日本基準〕（連結）
2026-08-18,63270,北川精機,投資単位の引下げに関する考え方及び方針について
2026-08-18,63270,北川精機,剰余金の配当に関するお知らせ
2026-08-18,63400,渋谷工,2026年6月期 決算説明資料
2026-08-18,64840,ＫＶＫ,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ
2026-08-18,68220,大井電気,自己株式の取得及び自己株式立会外買付取引（ToSTNeT-3）による自己株式の買付けに関するお知らせ
2026-08-18,68500,チノー,2027年3月期 第1四半期 決算補足説明資料
2026-08-18,69050,コーセル,支配株主等に関する事項について
2026-08-18,70040,カナデビア,（差替）「（開示事項の経過）当社向島工場における不適切行為について」の差替について
2026-08-18,70830,Ｇ－ＡＨＣグループ,自己株式立会外買付取引(ToSTNeT-3)による自己株式の買付に関するお知らせ
2026-08-18,70830,Ｇ－ＡＨＣグループ,自己株式取得に係る事項の決定に関するお知らせ
2026-08-18,73180,Ｇ－セレンディップ,自己株式取得に係る事項の決定に関するお知らせ
2026-08-18,73830,ネットプロＨＤ,[Q&A書き起こし]2027年３月期 第１四半期決算説明会
2026-08-18,74190,ノジマ,役員（執行役）の異動に関する知らせ
2026-08-18,74350,ナ・デックス,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ
2026-08-18,75230,アールビバン,臨時株主総会招集のための基準日設定に関するお知らせ
2026-08-18,75320,パンパシフィックＨＤ,2026年6月期決算短信〔日本基準〕（連結）
2026-08-18,75320,パンパシフィックＨＤ,2026年６月期剰余金の配当（増配）及び2027年６月期配当予想に関するお知らせ
2026-08-18,77070,Ｇ－ＰＳＳ,(訂正)「2026年６月期 決算短信〔日本基準〕（連結）」の一部訂正に関するお知らせ
2026-08-18,77160,ナカニシ,自己株式立会外買付（ToSTNeT-3）による自己株式の取得結果および取得終了に関するお知らせ
2026-08-18,78140,日本創発Ｇ,2026年12月期 第２四半期（中間期）決算説明会資料
2026-08-18,80840,ＲＹＯＤＥＮ,2027年３月期第1四半期 決算補足資料
2026-08-18,81900,ヤマナカ,主要株主の異動(予定)及び岡谷不動産株式会社による株式会社ヤマナカ(証券コード8190)の公開買付けに準ずる行為として政令で定める買集め行為に関するお知らせ
2026-08-18,82810,ゼビオＨＤ,取締役に対する株式報酬型ストックオプションの割当てに関するお知らせ
2026-08-18,83040,あおぞら,2027年3月期 第1四半期 自己資本比率について
2026-08-18,85600,宮崎太銀,自己株式取得に係る事項の一部変更に関するお知らせ
2026-08-18,85600,宮崎太銀,自己株式立会外買付取引による自己株式の買付けに関するお知らせ
2026-08-18,87420,小林洋行,固定資産の譲渡に関するお知らせ
2026-08-18,87460,ｕｎｂａｎｋｅｄ,（開示事項の経過）臨時株主総会の開催日時及び場所、付議議案並びに株主提案に対する当社取締役会の意見に関するお知らせ
2026-08-18,87460,ｕｎｂａｎｋｅｄ,監査等委員である取締役の辞任に関するお知らせ
2026-08-18,87460,ｕｎｂａｎｋｅｄ,暗号資産取引プラットフォーム「CoinW Exchange」における金の価格と連動する暗号資産「Kinka」の取扱い廃止申請に関するお知らせ
2026-08-18,87460,ｕｎｂａｎｋｅｄ,取締役（監査等委員である者を除く。）候補者及び監査等委員である取締役候補者の選任に関するお知らせ
2026-08-18,87460,ｕｎｂａｎｋｅｄ,資本金及び資本準備金の額の減少並びに剰余金の処分に関するお知らせ
2026-08-18,87980,アドバンスクリエイト,（訂正）「過年度の有価証券報告書等の訂正報告書の提出及び過年度の決算短信等の訂正に関するお知らせ」の一部訂正に関するお知らせ
2026-08-18,87980,アドバンスクリエイト,（訂正）「2026年9月期第2四半期（2025年10月～2026年3月） 業績説明資料」の一部訂正に関するお知らせ
2026-08-18,89510,Ｒ－ビルＦ,2026年６月期（第50期）決算説明会資料
2026-08-18,89530,Ｒ－都市ファンド,コミットメントライン契約期限の延長に関するお知らせ
2026-08-18,92370,Ｇ－笑美面,完全子会社との会社分割（簡易吸収分割）に関するお知らせ
2026-08-18,93220,川西倉庫,株式給付信託（J-ESOP）の導入に伴う自己株式の処分に関するお知らせ
2026-08-18,95190,レノバ,信用格付の変更（格上げ）に関するお知らせ
2026-08-18,96100,ウィルソンＷＬＷ,2027年３月期第１四半期決算補足説明資料（動画）
2026-08-18,98870,松屋フーズＨＤ,（訂正）「令和9年3月期第1四半期決算短信〔日本基準〕（連結）」の一部訂正に関するお知らせ
2026-08-18,99410,太洋物産,2026年９月期 ７月度 月次業績（売上高）速報
2026-08-18,99970,ベルーナ,7月度 月次売上高前年同月比（速報値）に関するお知らせ
2026-08-19,13060,ＮＦＴＯＰＩＸ,NEXT FUNDS TOPIX連動型上場投信 決算短信
2026-08-19,13090,ＮＦ中国株上証５０,NEXT FUNDS ChinaAMC・中国株式・上証50連動型上場投信 決算短信
2026-08-19,13190,ＮＦ日経３００,NEXT FUNDS 日経300株価指数連動型上場投信 決算短信
2026-08-19,13210,ＮＦ日経２２５,NEXT FUNDS 日経225連動型上場投信 決算短信
2026-08-19,13250,ＮＦブラジル株,NEXT FUNDS ブラジル株式指数・ボベスパ連動型上場投信 決算短信
2026-08-19,13264,Ｅ－ワールド,SPDRゴールド・シェアに関する日々の開示事項
2026-08-19,13280,ＮＦ金価格,NEXT FUNDS 金価格連動型上場投信 決算短信
2026-08-19,13294,Ｅ－ブラックロック,上場ETF（管理会社：ブラックロック・ジャパン）に関する日々の開示事項
2026-08-19,13460,ＭＸＳ２２５,ＭＡＸＩＳ 日経２２５上場投信 決算短信（2026年7月期）
2026-08-19,13480,ＭＸＳトピクス,ＭＡＸＩＳ トピックス上場投信 決算短信（2026年7月期）
2026-08-19,13494,Ｅ－ＳＳＧＡ－ＳＩＮ,アジア国債・公債ＥＴＦ（正式名称：ＡＢＦ汎アジア債券インデックス・ファンド）に関する日々の開示事項
2026-08-19,13770,サカタのタネ,当社および米国連結子会社への不正アクセスに関するご報告（最終報）
2026-08-19,13790,ホクト,2027年3月期第1四半期 決算説明資料
2026-08-19,14450,Ｐ－ひかりＨＤ,連結子会社における代表取締役の異動（社長交代）に関するお知らせ
2026-08-19,14450,Ｐ－ひかりＨＤ,臨時株主総会招集のための基準日設定に関するお知らせ
2026-08-19,14450,Ｐ－ひかりＨＤ,連結子会社の商号変更及び役員の異動に関するお知らせ
2026-08-19,14450,Ｐ－ひかりＨＤ,連結子会社（エムエイトアイ株式会社）の異動（株式譲渡）に関するお知らせ
2026-08-19,14850,ＭＸＳ Ｊ積極投資,ＭＡＸＩＳ ＪＡＰＡＮ 設備・人材積極投資企業２００上場投信 決算短信（2026年7月期）
2026-08-19,15530,ＭＸＳ東海,ＭＡＸＩＳ Ｓ＆Ｐ東海上場投信 決算短信（2026年7月期）
2026-08-19,15574,Ｅ－ＳＳＧＡＴＣ,State Street SPDR S&P500 ETFに関する日々の開示事項
2026-08-19,15930,ＭＸＳ４００,ＭＡＸＩＳ ＪＰＸ日経インデックス４００上場投信 決算短信（2026年7月期）
2026-08-19,16714,Ｅ－シンプレクス,上場ＥＴＦ(管理会社：シンプレクス・アセット・マネジメント)に関する日々の開示事項
2026-08-19,16724,Ｅ－ＷｉｓｄｏｍＴｒ,上場ETF（管理会社：WisdomTree、外国投資法人：MSL）に関する日々の開示事項
2026-08-19,16724,Ｅ－ＷｉｓｄｏｍＴｒ,上場ETF（管理会社：WisdomTree、外国投資法人：CSL）に関する日々の開示事項
2026-08-19,170A0,ＳＭＴ 日本好配当株,2026年7月期 決算短信（2026年1月12日～2026年7月11日）
2026-08-19,186A0,Ｇ－アストロスケール,執行役員の選任に関するお知らせ
2026-08-19,18930,五洋建,株式給付信託(BBT)への追加拠出に関するお知らせ
2026-08-19,18930,五洋建,従業員向け株式給付信託(J-ESOP)の導入(詳細決定)に関するお知らせ
2026-08-19,20704,Ｎ－三菱ＵＦＪ証ＨＤ,上場ETN（発行者：三菱UFJ証券ホールディングス株式会社）に関する日々の開示事項
2026-08-19,20850,ＭＸ高配日株ア,ＭＡＸＩＳ高配当日本株アクティブ上場投信 決算短信（2026年7月期）
2026-08-19,21530,イージェイＨＤ,持分法適用関連会社の異動（株式譲渡）に関するお知らせ
2026-08-19,22210,岩塚製菓,自己株式立会外買付取引（ToSTNeT-3）による自己株式の取得結果及び自己株式取得終了に関するお知らせ
2026-08-19,231A0,Ｑ－Ｃｒｏｓｓ Ｅ,2026年９月期第３四半期決算補足説明資料
2026-08-19,24670,ＶＬＣセキュリティ,投資有価証券売却損（特別損失）の計上に関するお知らせ
